_id,BUSINESS DATE,STATION,BYPH,SVRD,IDN,HLRU,TTY,MGRD,CBPK,VDSA,VSWA,KGWA,BRCS,MIRD,HSLI,VJNR,AGPP,DJNR,MYRD,NYHM,RRRN,BGUC,PATC,MLSD,KGIT,CLG,JTPM,KRMA,MDVP,GDCP,DKIA,VWIA,KDNH,VDHP,SSHP,ITPL,KDGD,UWVL,WHTM,NGSA,DSH,JHLI,PYID,PEYA,YPI,YPM,SSFY,MHLI,RJNR,KVPR,SPRU,SPGD,CHPK,KRMT,NLC,LAGH,SECE,JAYN,RVRD,BNSK,JPN,PUTH,APRC,KLPK,VJRH,TGTP,APTS,MNJN,JIDL,BIET,RGDT,JDHP,BTML,SBJT,HSRL,OFDC,MSRN,CKBR,BSRD,HOSR,ETCT,ECTN,HSKR,HBGI,BMSD
5789,2025-08-05-08Hrs-9hrs,NYHM,2,6,4,1,4,7,4,5,6,3,4,5,5,11,12,4,2,0,2,1,33,14,8,20,3,9,2,2,2,8,7,2,1,2,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,1,0,1,6,2,6,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,2025-08-05-08Hrs-9hrs,RRRN,15,46,46,6,17,33,20,30,9,20,9,6,9,7,14,0,2,0,0,1,24,3,4,16,23,23,4,11,3,44,37,15,37,16,3,2,1,5,0,2,2,2,2,2,1,3,0,1,3,7,1,0,22,3,25,19,5,2,1,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,2025-08-05-08Hrs-9hrs,BGUC,8,23,26,4,25,28,22,26,22,15,6,11,9,3,5,3,1,1,0,2,40,3,0,24,20,19,3,8,2,20,14,11,23,16,3,1,2,1,0,1,0,0,0,0,3,0,2,1,0,12,2,1,21,3,17,14,6,2,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,2025-08-05-08Hrs-9hrs,PATC,4,14,19,3,21,17,19,17,8,11,6,3,7,8,17,3,3,1,6,2,0,2,12,14,9,13,3,7,6,13,19,17,20,13,1,1,0,2,2,0,0,0,2,5,7,2,0,0,2,8,0,2,18,1,13,14,3,2,4,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,2025-08-05-08Hrs-9hrs,MLSD,15,25,38,9,20,20,24,25,4,34,3,6,14,13,12,5,6,4,7,0,37,2,8,36,35,37,11,10,3,23,40,28,24,28,7,1,6,6,3,4,2,0,1,4,6,2,2,0,2,9,2,3,10,1,12,8,5,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,2025-08-05-08Hrs-9hrs,KGIT,12,22,31,1,13,16,8,20,8,10,4,8,9,5,6,0,5,3,9,1,33,3,0,10,17,25,6,5,5,17,15,14,10,10,5,0,0,2,0,1,0,2,1,2,4,1,4,0,2,5,2,7,9,2,14,9,3,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,2025-08-05-08Hrs-9hrs,CLGT,6,13,20,3,9,13,16,12,7,7,3,5,10,6,4,4,6,5,9,1,22,6,2,0,15,16,3,3,0,12,10,4,8,7,5,3,3,1,1,0,2,0,1,1,3,4,0,0,0,8,1,2,9,6,3,5,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,2025-08-05-08Hrs-9hrs,JTPM,50,75,252,69,81,170,116,71,39,74,23,21,18,17,7,9,27,3,18,9,35,21,2,33,7,19,62,95,41,85,136,120,60,49,22,6,6,12,15,28,7,5,10,25,12,5,14,6,1,9,6,21,44,9,24,15,14,40,28,16,21,8,4,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,2025-08-05-08Hrs-9hrs,KRPM,38,60,157,50,75,123,73,25,21,25,11,11,10,14,5,8,23,5,24,5,55,13,3,33,12,3,64,105,37,94,61,89,33,53,8,9,7,9,13,11,7,7,16,5,12,6,5,4,3,5,3,10,23,7,9,16,6,14,18,7,6,0,2,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,2025-08-05-08Hrs-9hrs,MDVP,12,17,34,21,14,24,25,9,2,3,3,5,1,0,3,1,2,0,1,0,4,2,0,4,32,53,5,36,18,54,35,31,21,20,7,3,2,2,0,6,1,1,1,0,1,1,2,0,0,1,1,1,5,0,4,3,0,5,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,2025-08-05-08Hrs-9hrs,GDCP,5,14,30,12,10,16,22,2,5,5,7,1,0,0,1,0,1,0,0,0,4,1,1,2,19,65,2,0,11,43,23,26,10,6,10,0,0,2,0,4,0,1,0,3,2,2,0,0,0,0,0,8,3,1,2,2,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,2025-08-05-08Hrs-9hrs,DKIA,8,25,47,22,28,33,34,11,19,16,12,5,1,0,2,6,16,0,3,1,21,0,1,5,18,27,6,16,0,10,47,34,16,2,1,1,1,3,3,5,3,0,4,3,4,2,1,0,0,1,0,3,6,0,2,3,3,8,4,2,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,2025-08-05-08Hrs-9hrs,VWIA,7,11,26,3,21,23,24,2,4,18,4,0,1,2,1,2,12,1,1,0,9,3,0,1,14,7,5,37,7,0,14,21,16,18,3,2,1,1,4,3,2,0,1,0,5,4,1,0,0,1,1,2,3,0,7,1,3,2,1,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,2025-08-05-08Hrs-9hrs,KDNH,9,17,3,4,4,10,12,2,1,8,5,3,0,1,0,2,14,0,1,2,7,1,1,2,10,5,2,17,6,2,2,8,7,8,2,0,6,3,0,0,0,1,1,1,4,0,1,0,0,2,0,1,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,2025-08-05-08Hrs-9hrs,VDHP,6,16,19,8,11,16,17,5,1,4,2,3,0,1,1,2,5,0,0,0,8,2,0,0,15,7,2,13,4,9,3,1,2,4,6,1,3,4,1,2,1,1,2,2,0,5,2,1,0,5,0,1,2,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,2025-08-05-08Hrs-9hrs,SSHP,4,4,5,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,7,4,0,2,0,2,6,1,4,5,1,1,21,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,2025-08-05-08Hrs-9hrs,ITPL,4,6,5,3,6,4,13,0,2,1,28,0,2,2,0,1,1,0,1,0,0,1,0,1,2,6,2,10,1,6,13,6,5,0,2,2,9,1,2,0,1,0,0,1,1,0,0,1,1,2,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,2025-08-05-08Hrs-9hrs,KDGD,18,24,49,15,29,30,40,10,9,24,2,6,6,1,2,3,17,0,1,0,9,7,1,5,35,18,6,47,19,34,88,93,353,104,0,0,7,7,2,6,4,1,4,1,7,6,1,0,1,5,2,5,8,1,3,8,7,9,3,1,2,1,2,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,2025-08-05-08Hrs-9hrs,UWVL,3,5,22,1,17,14,15,1,0,4,2,1,1,2,0,0,2,0,0,0,5,1,0,2,7,6,3,20,6,10,18,22,26,23,0,1,0,0,0,0,0,1,2,1,4,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,2025-08-05-08Hrs-9hrs,WHTM,17,32,48,10,26,33,35,5,5,16,3,1,1,6,2,0,12,1,6,3,16,4,1,5,11,32,10,32,8,41,99,106,223,99,28,0,0,6,1,6,1,3,6,5,8,0,1,0,0,0,0,10,2,0,0,3,3,8,2,1,4,1,1,2,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,2025-08-05-08Hrs-9hrs,,504,945,1835,564,1001,1581,1200,891,667,619,339,215,197,268,253,108,398,44,278,77,908,252,124,541,947,957,364,844,302,901,1072,991,1187,823,247,63,131,132,147,176,81,64,109,133,172,95,97,55,56,209,96,213,686,126,450,369,255,319,194,132,124,46,76,38,119,7,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,2025-08-05-08Hrs-9hrs,NGSA,9,16,27,3,28,27,20,25,7,24,3,4,2,1,3,2,4,0,5,0,12,6,2,2,11,30,4,7,5,12,16,16,21,10,5,4,2,4,6,51,16,28,38,33,54,26,61,11,13,31,9,48,53,24,26,27,28,39,17,14,15,0,2,1,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,2025-08-05-08Hrs-9hrs,DSH,3,17,36,2,26,28,19,18,13,48,7,6,2,4,2,0,1,0,3,1,15,2,0,5,24,24,2,8,5,21,14,11,19,12,1,3,2,23,4,11,39,26,115,55,88,25,109,6,23,22,15,52,40,25,36,39,26,58,21,10,10,3,5,2,12,8,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,2025-08-05-08Hrs-9hrs,JHLI,3,9,26,8,18,28,6,3,4,17,1,1,1,1,3,1,0,0,6,1,5,2,0,4,9,20,3,7,3,10,15,8,3,8,1,0,5,23,1,6,3,27,25,20,18,16,23,5,2,15,9,32,27,9,17,21,19,41,17,13,9,5,7,3,8,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,2025-08-05-08Hrs-9hrs,PYID,4,13,15,0,9,11,9,5,2,6,1,0,0,2,0,0,0,0,2,0,7,1,0,2,1,4,3,4,2,3,5,2,4,3,2,1,0,3,2,0,0,2,4,1,6,2,9,2,1,3,1,3,10,10,11,7,6,7,5,3,2,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,2025-08-05-08Hrs-9hrs,PEYA,3,8,18,1,4,15,7,4,5,5,1,1,0,0,0,0,3,0,3,0,6,5,0,6,7,8,1,5,1,6,8,12,4,6,1,2,0,13,0,7,8,0,10,3,13,12,17,4,0,3,0,11,22,8,23,19,14,16,16,4,5,2,6,2,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,2025-08-05-08Hrs-9hrs,YPI,6,8,13,4,6,14,4,8,3,19,2,0,1,1,4,2,0,1,6,2,8,1,0,2,13,14,2,0,2,4,4,3,0,4,2,1,0,16,14,10,11,3,2,11,31,19,28,4,2,6,3,21,16,9,18,17,15,20,12,8,11,1,8,5,5,2,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,2025-08-05-08Hrs-9hrs,YPM,14,12,17,10,13,17,9,19,15,159,8,6,4,13,12,2,5,1,12,8,9,12,5,7,22,13,4,8,8,9,13,9,5,2,6,2,4,25,21,52,15,18,11,4,8,24,35,14,4,13,21,42,41,11,9,44,21,97,42,44,55,12,14,6,24,1,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,2025-08-05-08Hrs-9hrs,SSFY,5,9,14,3,6,12,4,2,3,10,2,0,0,0,0,0,5,0,4,0,8,1,0,3,9,13,4,7,3,7,14,10,10,16,2,3,1,20,13,9,9,6,17,3,2,1,7,1,3,4,2,12,23,5,11,23,18,19,8,12,10,6,6,1,12,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,2025-08-05-08Hrs-9hrs,MHLI,13,19,26,4,10,24,14,16,21,22,3,2,0,1,0,0,2,0,4,1,9,3,0,4,8,17,5,7,4,12,18,9,12,13,1,1,4,13,12,12,10,30,46,38,5,1,7,4,5,38,14,29,46,12,36,28,23,36,19,12,6,3,4,2,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,2025-08-05-08Hrs-9hrs,RJNR,8,14,27,7,24,42,13,16,9,12,0,4,1,0,1,1,0,0,3,0,10,2,0,4,14,18,3,5,6,12,14,10,13,14,3,1,0,30,45,20,35,21,61,36,5,0,0,2,11,15,12,32,93,19,51,57,53,64,30,22,14,2,17,2,25,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,2025-08-05-08Hrs-9hrs,KVPR,2,16,20,1,21,21,11,11,18,23,1,2,1,0,1,1,3,0,3,0,6,3,0,2,12,20,3,7,1,9,7,11,7,9,1,0,1,8,8,25,11,14,22,18,4,21,5,1,1,11,13,26,43,8,26,22,29,23,6,6,3,4,4,1,13,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,2025-08-05-08Hrs-9hrs,SPRU,6,14,8,1,17,24,8,16,11,17,0,1,1,0,2,5,8,1,5,1,13,1,4,16,11,6,4,7,2,7,3,9,7,6,1,1,0,10,16,9,10,14,24,9,10,10,19,0,0,8,29,25,44,9,22,31,24,42,14,9,7,4,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,2025-08-05-08Hrs-9hrs,SPGD,6,12,22,2,20,29,14,6,12,11,2,1,6,6,2,3,15,1,8,2,24,9,3,18,7,8,7,8,2,11,6,10,13,10,0,0,2,11,3,10,7,5,6,9,4,10,6,0,2,3,19,31,72,17,63,39,42,26,27,15,19,6,8,4,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,2025-08-05-08Hrs-9hrs,CHPK,2,0,2,0,3,6,1,2,0,9,1,1,2,4,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,4,1,0,0,0,0,4,5,4,0,2,2,3,4,8,11,12,9,18,6,1,90,4,59,13,20,8,1,5,1,0,2,2,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5824,2025-08-05-08Hrs-9hrs,KRMT,5,7,9,2,0,4,9,5,4,36,4,4,0,8,0,0,1,1,2,1,4,2,2,2,3,3,0,4,1,4,3,3,5,3,1,0,0,13,26,15,7,6,11,15,7,18,10,7,12,14,6,1,10,6,22,17,4,14,17,10,7,7,3,0,10,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5825,2025-08-05-08Hrs-9hrs,NLC,7,16,16,4,15,18,11,9,7,31,8,7,2,2,2,0,1,0,4,0,16,0,1,4,10,6,8,18,1,12,14,12,15,7,2,0,3,10,21,15,11,14,8,21,21,10,18,10,3,27,9,5,2,3,33,31,30,6,10,32,13,4,24,4,16,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,2025-08-05-08Hrs-9hrs,LAGH,0,2,1,1,1,2,2,2,0,14,2,1,1,2,1,0,2,0,1,0,14,2,1,3,1,5,0,2,1,3,2,3,1,0,2,1,2,9,3,6,2,2,5,7,5,5,3,2,3,8,2,4,10,1,4,10,6,12,3,16,5,4,11,2,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5827,2025-08-05-08Hrs-9hrs,SECE,4,3,6,0,2,8,3,3,1,16,1,0,3,2,0,0,3,0,1,0,7,0,0,4,4,3,0,6,0,4,3,0,4,5,1,0,0,2,9,3,3,3,3,6,7,3,5,1,4,14,2,15,18,1,1,7,2,8,8,34,12,5,23,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,2025-08-05-08Hrs-9hrs,JAYN,8,12,12,3,6,11,10,11,4,40,4,4,4,4,3,0,4,0,1,0,14,3,1,12,4,7,5,3,1,6,6,8,11,7,1,0,1,12,8,15,5,9,11,18,14,6,10,4,4,17,3,6,31,7,7,2,2,9,8,41,11,5,15,5,14,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,2025-08-05-08Hrs-9hrs,RVRD,4,13,10,3,12,7,11,7,6,27,4,3,2,3,1,1,2,0,0,0,14,0,2,10,8,4,3,10,3,8,9,9,5,9,1,0,1,11,10,12,12,8,8,9,22,6,6,6,7,17,4,9,33,7,12,2,1,1,2,15,2,0,12,4,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,2025-08-05-08Hrs-9hrs,BNSK,6,10,19,3,11,8,10,7,3,41,5,3,8,0,0,0,0,0,2,1,9,0,0,1,22,11,8,8,2,8,10,12,14,8,3,2,5,15,16,25,19,8,20,33,15,6,16,4,8,40,2,23,39,16,63,42,3,0,5,66,19,18,49,28,30,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,2025-08-05-08Hrs-9hrs,JPN,14,19,15,3,25,14,17,13,7,42,6,2,2,6,2,0,2,0,2,0,15,0,1,7,18,14,9,12,2,11,11,10,13,20,2,0,0,17,11,18,13,4,17,18,19,8,18,3,5,28,4,28,55,25,107,34,18,22,0,58,15,20,50,26,34,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,2025-08-05-08Hrs-9hrs,PUTH,11,19,29,6,34,20,27,16,5,47,11,6,3,1,0,0,0,0,0,2,16,0,2,3,15,17,4,21,6,22,10,16,18,21,2,0,2,13,11,20,12,6,12,20,21,11,14,3,8,48,10,15,66,41,109,76,23,81,14,1,7,5,46,33,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,2025-08-05-08Hrs-9hrs,APRC,15,14,30,6,23,23,18,17,8,44,2,8,5,2,0,1,0,0,0,0,16,5,0,3,22,11,7,11,4,17,16,12,22,20,3,2,0,11,15,17,8,9,15,29,17,7,18,1,7,42,8,32,52,29,114,82,21,51,13,21,1,3,41,22,48,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,2025-08-05-08Hrs-9hrs,KLPK,5,21,17,3,11,14,12,6,3,14,1,1,2,4,2,0,1,0,0,0,8,0,1,0,8,8,4,15,1,7,17,13,9,11,0,2,0,4,3,11,5,4,8,7,13,4,9,3,1,24,0,21,42,22,70,78,13,42,7,31,7,3,7,3,12,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,2025-08-05-08Hrs-9hrs,VJRH,2,13,22,3,11,9,8,5,5,26,2,1,1,3,0,0,0,0,0,1,5,0,0,0,4,5,3,7,1,7,8,4,5,6,1,0,1,4,8,10,2,6,10,7,5,2,2,5,1,14,6,15,30,28,77,75,21,63,23,53,19,0,2,7,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,2025-08-05-08Hrs-9hrs,TGTP,4,9,10,1,7,6,6,8,1,11,2,1,0,1,0,0,0,0,1,0,3,0,0,0,3,2,0,2,0,9,9,2,3,3,1,0,0,3,2,5,2,5,1,6,4,2,3,1,1,15,2,10,23,16,25,41,8,36,23,36,8,3,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,2025-08-05-08Hrs-9hrs,APTS,4,13,14,1,17,8,14,13,3,27,5,1,6,0,0,1,0,0,0,0,5,1,0,0,4,6,2,6,2,8,4,5,4,5,3,0,2,2,3,8,5,3,6,7,8,2,11,6,3,26,2,26,29,18,44,33,17,52,17,31,16,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,2025-08-05-08Hrs-9hrs,MNJN,0,5,3,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,7,1,0,0,0,2,2,2,0,4,0,0,0,0,6,15,4,4,17,6,8,3,10,1,4,4,0,3,5,5,3,7,3,13,1,1,2,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,2025-08-05-08Hrs-9hrs,JIDL,3,12,13,3,10,13,12,8,5,18,2,1,1,1,1,1,2,0,2,0,9,0,0,0,6,13,1,6,1,8,13,3,4,7,0,1,1,22,10,36,0,6,42,23,20,18,26,2,3,18,0,22,20,4,18,13,5,24,9,5,4,0,1,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,2025-08-05-08Hrs-9hrs,BIET,5,13,18,3,15,15,14,7,8,44,1,3,1,3,0,1,2,0,2,0,3,1,1,1,13,16,5,9,1,10,10,8,12,10,11,2,4,7,5,21,7,4,46,9,19,7,40,5,2,29,11,18,22,7,15,25,14,36,14,8,5,0,3,2,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,2025-08-05-08Hrs-9hrs,,181,368,515,92,406,479,324,288,193,866,93,75,62,75,42,22,66,5,85,21,292,62,26,126,300,331,104,220,71,269,284,246,264,259,60,29,43,358,317,478,291,297,623,484,477,293,556,130,152,575,224,618,1107,406,1132,962,529,966,409,636,320,127,386,174,417,31,98,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,2025-08-05-08Hrs-9hrs,,685,1313,2350,656,1407,2060,1524,1179,860,1485,432,290,259,343,295,130,464,49,363,98,1200,314,150,667,1247,1288,468,1064,373,1170,1356,1237,1451,1082,307,92,174,490,464,654,372,361,732,617,649,388,653,185,208,784,320,831,1793,532,1582,1331,784,1285,603,768,444,173,462,212,536,38,114,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,2025-08-05-09Hrs-10hrs,BYPH,1,77,309,83,334,346,256,96,228,65,15,20,13,16,8,5,10,2,11,5,55,6,12,17,44,47,17,58,12,53,85,109,75,114,18,5,7,8,6,22,15,11,7,5,21,10,17,5,6,14,13,27,34,13,38,46,37,23,32,22,8,6,3,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,2025-08-05-09Hrs-10hrs,SVRD,15,1,35,16,66,85,59,19,36,15,12,5,8,6,3,2,2,0,1,0,31,6,3,13,27,12,36,32,13,27,33,34,31,38,17,2,3,5,5,9,5,4,2,4,11,3,2,2,4,9,2,4,12,7,10,10,16,6,9,2,5,2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,2025-08-05-09Hrs-10hrs,IDN,43,36,5,38,245,239,244,53,78,43,15,16,14,14,10,7,15,0,13,2,60,10,6,8,77,31,51,85,33,57,44,59,35,87,10,4,1,11,11,20,7,9,18,7,29,7,10,4,7,32,4,16,28,8,25,21,26,14,18,10,7,3,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,2025-08-05-09Hrs-10hrs,HLRU,26,25,66,0,273,379,218,41,75,33,9,13,5,9,9,3,4,1,1,1,13,3,1,6,48,16,32,41,18,24,18,27,28,31,4,3,6,0,5,10,3,1,7,2,9,6,4,4,5,15,3,10,25,7,19,14,11,6,5,4,1,2,4,1,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,2025-08-05-09Hrs-10hrs,TTY,9,6,16,6,1,19,28,12,22,6,3,1,4,1,2,2,1,1,7,2,12,5,1,6,20,8,21,15,0,12,2,7,18,16,2,0,4,4,3,2,1,2,7,1,8,2,5,4,1,3,0,3,5,1,6,1,2,0,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,2025-08-05-09Hrs-10hrs,MGRD,13,21,31,15,16,3,20,6,5,7,3,1,3,6,3,2,0,1,1,0,13,3,0,12,26,11,20,25,5,25,11,22,14,28,5,2,3,3,5,4,0,0,1,3,5,7,2,0,0,2,2,1,2,0,4,3,1,0,3,1,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,2025-08-05-09Hrs-10hrs,CBPK,12,13,65,11,41,12,1,2,12,2,6,2,3,7,6,4,3,1,7,0,28,6,5,7,24,12,12,28,7,19,25,27,35,48,4,2,2,0,2,3,1,2,4,2,1,1,2,0,0,3,2,4,9,3,3,8,8,4,8,7,1,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,2025-08-05-09Hrs-10hrs,VDSA,2,9,19,2,18,9,4,0,5,5,7,2,10,4,10,4,2,2,1,4,22,6,4,9,7,2,5,3,0,6,9,8,6,8,1,0,1,2,0,1,0,0,0,0,0,0,3,0,1,3,1,6,5,0,4,2,5,5,4,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,2025-08-05-09Hrs-10hrs,VSWA,9,15,26,8,22,18,24,16,0,0,3,6,5,9,2,2,1,1,2,0,6,3,0,5,7,6,2,6,3,4,4,5,3,7,1,3,1,1,1,0,0,0,1,1,2,1,2,1,0,8,0,26,11,3,8,11,1,1,3,3,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,2025-08-05-09Hrs-10hrs,KGWA,20,60,77,24,59,87,45,80,55,7,12,9,17,45,30,15,16,4,23,8,36,38,16,43,68,35,19,35,16,32,27,30,10,31,34,8,18,21,42,21,10,6,35,33,36,52,31,7,14,30,73,110,96,40,53,120,45,74,52,48,18,12,28,5,36,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,2025-08-05-09Hrs-10hrs,BRCS,30,47,131,31,126,147,115,163,266,21,3,28,56,42,13,7,10,3,8,5,15,1,3,12,35,34,11,30,10,36,27,25,18,39,14,5,10,1,9,6,6,3,5,1,8,7,8,10,5,18,25,26,39,14,28,33,36,18,27,9,9,1,2,2,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,2025-08-05-09Hrs-10hrs,MIRD,19,47,91,18,89,114,61,105,135,56,10,0,9,21,16,3,9,9,17,5,30,8,4,17,28,31,18,30,6,26,30,27,27,34,7,0,3,1,2,4,2,0,3,1,3,0,2,0,6,21,25,26,44,15,30,36,21,19,7,8,3,5,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2025-08-05-09Hrs-10hrs,HSLI,46,79,198,19,230,159,130,141,180,43,14,6,3,4,14,3,8,9,16,3,77,13,7,29,60,47,25,58,25,68,51,77,53,74,11,6,4,1,1,1,0,3,3,1,0,1,2,1,6,23,13,18,30,16,43,29,26,15,16,12,5,2,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,2025-08-05-09Hrs-10hrs,VJNR,42,77,155,24,194,227,153,246,236,113,30,12,1,1,7,7,10,5,19,8,79,20,12,40,66,58,19,46,16,73,63,48,62,94,13,12,10,1,4,2,3,2,5,1,3,3,2,0,7,24,12,30,37,18,40,46,36,27,27,20,8,1,4,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,2025-08-05-09Hrs-10hrs,AGPP,36,81,155,12,205,154,137,144,160,66,17,8,9,4,3,5,4,11,17,5,61,17,4,22,62,39,16,48,13,53,40,41,43,54,14,2,6,3,8,4,1,2,2,4,0,3,3,0,4,25,5,16,27,6,24,37,18,8,13,7,3,1,5,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,2025-08-05-09Hrs-10hrs,DJNR,18,34,57,10,59,38,31,54,44,23,8,9,8,12,9,1,2,8,14,3,37,9,3,13,29,18,8,29,9,31,21,21,23,23,5,2,2,1,2,1,2,1,5,0,1,3,1,0,1,14,2,4,3,6,9,11,6,2,3,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
